id_venta,fecha,producto,categoria,cantidad,precio_unitario,descuento_pct,metodo_pago,cliente_frecuente,satisfaccion,total,opinion_usuario,año,mes,nombre_mes,año_mes
897,2026-03-08,Fideos,abarrotes,10.0,12.71,1.87,plin,si,5.0,124.72,desconocido,2026,3,March,2026-03
899,2026-03-11,Arroz,abarrotes,12.0,23.01,17.3,plin,no,3.0,228.35124,faltaban varios productos básicos,2026,3,March,2026-03
900,2026-03-13,Atún,abarrotes,3.0,25.65,16.2,tarjeta,si,4.0,64.48409999999998,mala atención del personal,2026,3,March,2026-03
901,2026-03-15,Arroz,abarrotes,8.0,27.45,1.72,efectivo,si,3.0,215.82,la compra fue rápida y ordenada,2026,3,March,2026-03
903,2026-03-18,Huevos,abarrotes,13.0,34.26,13.09,tarjeta,no,2.0,387.08,faltaban varios productos básicos,2026,3,March,2026-03
904,2026-03-20,Gaseosa,bebidas,9.0,40.33,22.68,plin,no,4.0,280.65,los precios no coincidían con la etiqueta,2026,3,March,2026-03
905,2026-03-22,Azúcar,abarrotes,10.0,36.55,21.95,yape,desconocido,4.0,285.27,ofertas interesantes y personal amable,2026,3,March,2026-03
906,2026-03-23,Pan,panadería,13.0,23.01,20.31,plin,no,2.0,238.376697,ofertas interesantes y personal amable,2026,3,March,2026-03
907,2026-03-25,Azúcar,abarrotes,9.0,25.68,12.9,plin,no,5.0,201.31,la compra fue rápida y ordenada,2026,3,March,2026-03
908,2026-03-27,Leche,lácteos,14.0,23.01,6.29,yape,no,5.0,189.44,buenos precios y productos frescos,2026,3,March,2026-03
909,2026-03-28,Aceite,abarrotes,2.0,15.85,12.65,efectivo,si,4.0,27.69,excelente atención y encontré todo lo que necesitaba,2026,3,March,2026-03
910,2026-03-30,Arroz,abarrotes,5.0,42.04,2.52,desconocido,no,2.0,204.9,había productos vencidos en el estante,2026,3,March,2026-03
911,2026-04-01,Pan,panadería,2.0,31.16,16.47,efectivo,si,5.0,52.055896,había productos vencidos en el estante,2026,4,April,2026-04
912,2026-04-02,Leche,lácteos,2.0,43.89,3.35,yape,desconocido,2.0,84.84,excelente atención y encontré todo lo que necesitaba,2026,4,April,2026-04
913,2026-04-04,Aceite,abarrotes,7.0,19.64,12.78,efectivo,no,3.0,119.91,mala atención del personal,2026,4,April,2026-04
914,2026-04-06,Detergente,limpieza,4.0,24.88,1.36,plin,si,5.0,98.17,buenos precios y productos frescos,2026,4,April,2026-04
915,2026-04-08,Fideos,abarrotes,6.0,22.69,7.49,efectivo,no,3.0,125.94,los precios no coincidían con la etiqueta,2026,4,April,2026-04
916,2026-04-09,Azúcar,abarrotes,7.0,6.17,5.8,plin,no,2.0,40.68498,buenos precios y productos frescos,2026,4,April,2026-04
917,2026-04-11,Fideos,abarrotes,9.0,11.8,15.5,yape,si,1.0,89.74,ofertas interesantes y personal amable,2026,4,April,2026-04
918,2026-04-13,Desconocido,desconocido,14.0,24.45,19.67,efectivo,si,2.0,274.97,la compra fue rápida y ordenada,2026,4,April,2026-04
919,2026-04-14,Huevos,abarrotes,7.0,4.43,0.0,efectivo,no,4.0,52.4,mucha cola para pagar,2026,4,April,2026-04
920,2026-04-16,Atún,abarrotes,6.0,23.01,21.26,tarjeta,no,4.0,198.52,mucha cola para pagar,2026,4,April,2026-04
921,2026-04-18,Gaseosa,bebidas,5.0,6.89,21.52,tarjeta,no,2.0,27.036359999999995,excelente atención y encontré todo lo que necesitaba,2026,4,April,2026-04
923,2026-04-21,Azúcar,abarrotes,2.0,34.79,16.48,yape,no,4.0,58.11,muy buena variedad de productos,2026,4,April,2026-04
924,2026-04-23,Leche,lácteos,7.0,5.72,10.07,efectivo,si,1.0,41.15,desconocido,2026,4,April,2026-04
925,2026-04-25,Huevos,abarrotes,6.0,40.66,3.85,efectivo,si,1.0,234.57,los precios no coincidían con la etiqueta,2026,4,April,2026-04
926,2026-04-26,Detergente,limpieza,3.0,33.07,13.22,yape,si,3.0,86.09,buenos precios y productos frescos,2026,4,April,2026-04
927,2026-04-28,Fideos,abarrotes,9.0,4.49,2.16,plin,si,3.0,39.54,los precios no coincidían con la etiqueta,2026,4,April,2026-04
928,2026-04-30,Aceite,abarrotes,7.0,31.6,21.96,tarjeta,no,2.0,123.3,los precios no coincidían con la etiqueta,2026,4,April,2026-04
929,2026-05-01,Desconocido,desconocido,3.0,28.98,23.11,plin,no,2.0,66.85,la compra fue rápida y ordenada,2026,5,May,2026-05
931,2026-05-05,Fideos,abarrotes,3.0,37.53,14.06,tarjeta,no,2.0,96.76,desconocido,2026,5,May,2026-05
932,2026-05-07,Atún,abarrotes,10.0,32.75,13.94,efectivo,si,1.0,281.85,mala atención del personal,2026,5,May,2026-05
933,2026-05-08,Huevos,abarrotes,3.0,27.0,24.62,tarjeta,no,1.0,61.06,excelente atención y encontré todo lo que necesitaba,2026,5,May,2026-05
934,2026-05-10,Atún,abarrotes,7.0,15.53,6.2,tarjeta,si,2.0,101.97,muy buena variedad de productos,2026,5,May,2026-05
935,2026-05-12,Azúcar,abarrotes,12.0,31.83,1.9,yape,si,1.0,374.7,buenos precios y productos frescos,2026,5,May,2026-05
936,2026-05-13,Detergente,limpieza,4.0,43.13,14.05,efectivo,no,3.0,148.28094,los precios no coincidían con la etiqueta,2026,5,May,2026-05
937,2026-05-15,Leche,lácteos,11.0,27.06,8.22,efectivo,no,3.0,273.19,la compra fue rápida y ordenada,2026,5,May,2026-05
938,2026-05-17,Leche,lácteos,11.0,30.4,8.06,tarjeta,no,3.0,307.45,ofertas interesantes y personal amable,2026,5,May,2026-05
939,2026-05-19,Azúcar,abarrotes,13.0,20.52,0.18,efectivo,no,4.0,266.28,muy buena variedad de productos,2026,5,May,2026-05
940,2026-05-20,Fideos,abarrotes,3.0,34.39,14.91,efectivo,si,4.0,87.79,ofertas interesantes y personal amable,2026,5,May,2026-05
941,2026-05-22,Atún,abarrotes,11.0,44.9,6.6,yape,si,3.0,461.3,los precios no coincidían con la etiqueta,2026,5,May,2026-05
942,2026-05-24,Azúcar,abarrotes,14.0,8.48,4.7,plin,no,4.0,113.14,buenos precios y productos frescos,2026,5,May,2026-05
943,2026-05-25,Detergente,limpieza,11.0,23.01,1.01,yape,no,5.0,112.16,ofertas interesantes y personal amable,2026,5,May,2026-05
944,2026-05-27,Azúcar,abarrotes,3.0,24.97,9.11,efectivo,si,1.0,68.09,buenos precios y productos frescos,2026,5,May,2026-05
946,2026-05-30,Leche,lácteos,7.0,26.36,8.42,yape,no,2.0,48.28,la compra fue rápida y ordenada,2026,5,May,2026-05
948,2026-06-03,Leche,lácteos,7.0,19.09,18.91,efectivo,desconocido,5.0,108.36,ofertas interesantes y personal amable,2026,6,June,2026-06
949,2026-06-05,Detergente,limpieza,8.0,26.86,8.2,yape,no,5.0,197.26,mala atención del personal,2026,6,June,2026-06
950,2026-06-06,Huevos,abarrotes,8.0,26.96,20.54,efectivo,si,3.0,171.38,había productos vencidos en el estante,2026,6,June,2026-06
951,2026-06-08,Arroz,abarrotes,7.0,30.09,17.3,yape,si,3.0,24.88,buenos precios y productos frescos,2026,6,June,2026-06
952,2026-06-10,Aceite,abarrotes,8.0,32.83,13.98,efectivo,no,3.0,225.92,ofertas interesantes y personal amable,2026,6,June,2026-06
953,2026-06-11,Atún,abarrotes,14.0,29.41,0.02,plin,si,1.0,411.66,los precios no coincidían con la etiqueta,2026,6,June,2026-06
955,2026-06-15,Pan,panadería,4.0,28.68,24.77,yape,no,3.0,86.3,muy buena variedad de productos,2026,6,June,2026-06
956,2026-06-16,Atún,abarrotes,14.0,24.88,19.56,efectivo,si,2.0,280.19,ofertas interesantes y personal amable,2026,6,June,2026-06
957,2026-06-18,Azúcar,abarrotes,2.0,27.87,23.44,yape,no,4.0,42.67,desconocido,2026,6,June,2026-06
958,2026-06-20,Atún,abarrotes,7.0,5.9,0.0,tarjeta,no,5.0,31.98,muy buena variedad de productos,2026,6,June,2026-06
959,2026-06-22,Detergente,limpieza,8.0,13.38,0.51,plin,si,2.0,106.49,excelente atención y encontré todo lo que necesitaba,2026,6,June,2026-06
960,2026-06-23,Azúcar,abarrotes,7.0,24.44,19.8,yape,no,5.0,137.21,la compra fue rápida y ordenada,2026,6,June,2026-06
962,2026-06-27,Azúcar,abarrotes,6.0,31.04,19.74,efectivo,si,5.0,149.48,la compra fue rápida y ordenada,2026,6,June,2026-06
963,2026-06-28,Gaseosa,bebidas,14.0,5.43,0.17,yape,no,3.0,75.89,muy buena variedad de productos,2026,6,June,2026-06
964,2026-06-30,Huevos,abarrotes,1.0,27.26,7.2,tarjeta,no,2.0,25.3,buenos precios y productos frescos,2026,6,June,2026-06
965,2026-07-02,Detergente,limpieza,7.0,11.15,18.78,efectivo,no,4.0,99.62,mala atención del personal,2026,7,July,2026-07
966,2026-07-04,Fideos,abarrotes,7.0,33.43,19.83,yape,no,2.0,241.21,faltaban varios productos básicos,2026,7,July,2026-07
967,2026-07-05,Atún,abarrotes,4.0,37.49,15.49,efectivo,no,4.0,126.73,excelente atención y encontré todo lo que necesitaba,2026,7,July,2026-07
968,2026-07-07,Aceite,abarrotes,4.0,27.32,7.53,efectivo,si,3.0,101.05,la compra fue rápida y ordenada,2026,7,July,2026-07
969,2026-07-09,Detergente,limpieza,7.0,27.22,7.76,desconocido,si,2.0,175.754096,ofertas interesantes y personal amable,2026,7,July,2026-07
970,2026-07-10,Desconocido,desconocido,9.0,16.23,24.17,tarjeta,no,2.0,110.76,excelente atención y encontré todo lo que necesitaba,2026,7,July,2026-07
971,2026-07-12,Huevos,abarrotes,9.0,20.91,10.98,efectivo,no,1.0,167.53,mala atención del personal,2026,7,July,2026-07
973,2026-07-15,Azúcar,abarrotes,9.0,32.96,13.81,tarjeta,desconocido,4.0,255.67,mala atención del personal,2026,7,July,2026-07
974,2026-07-17,Desconocido,desconocido,14.0,24.11,10.24,efectivo,no,4.0,302.98,muy buena variedad de productos,2026,7,July,2026-07
975,2026-07-19,Leche,lácteos,1.0,17.52,13.82,desconocido,si,3.0,15.1,excelente atención y encontré todo lo que necesitaba,2026,7,July,2026-07
977,2026-07-22,Arroz,abarrotes,7.0,7.72,20.67,efectivo,no,2.0,42.87,la compra fue rápida y ordenada,2026,7,July,2026-07
978,2026-07-24,Fideos,abarrotes,13.0,9.9,22.73,plin,si,5.0,99.45,faltaban varios productos básicos,2026,7,July,2026-07
979,2026-07-26,Aceite,abarrotes,4.0,17.74,23.3,tarjeta,no,2.0,54.43,excelente atención y encontré todo lo que necesitaba,2026,7,July,2026-07
980,2026-07-27,Fideos,abarrotes,7.0,42.57,14.11,plin,no,1.0,255.94,buenos precios y productos frescos,2026,7,July,2026-07
981,2026-07-29,Fideos,abarrotes,11.0,23.47,11.05,plin,no,3.0,229.642215,los precios no coincidían con la etiqueta,2026,7,July,2026-07
982,2026-07-31,Pan,panadería,7.0,11.72,17.63,plin,no,1.0,9.65,buenos precios y productos frescos,2026,7,July,2026-07
983,2026-08-02,Fideos,abarrotes,12.0,6.1,0.0,yape,no,2.0,57.86,ofertas interesantes y personal amable,2026,8,August,2026-08
984,2026-08-03,Atún,abarrotes,12.0,16.22,0.0,tarjeta,no,5.0,167.25,sin comentario,2026,8,August,2026-08
985,2026-08-05,Fideos,abarrotes,11.0,36.98,17.5,yape,si,2.0,335.59,la compra fue rápida y ordenada,2026,8,August,2026-08
986,2026-08-07,Atún,abarrotes,10.0,18.18,18.74,efectivo,no,4.0,147.73,los precios no coincidían con la etiqueta,2026,8,August,2026-08
991,2026-08-15,Aceite,abarrotes,7.0,23.01,14.71,efectivo,si,2.0,258.04,muy buena variedad de productos,2026,8,August,2026-08
992,2026-08-17,Fideos,abarrotes,9.0,18.99,0.06,efectivo,desconocido,2.0,170.81,ofertas interesantes y personal amable,2026,8,August,2026-08
993,2026-08-19,Leche,lácteos,3.0,3.72,21.4,yape,no,5.0,8.77,desconocido,2026,8,August,2026-08
994,2026-08-20,Azúcar,abarrotes,12.0,41.66,15.25,efectivo,si,1.0,423.68,había productos vencidos en el estante,2026,8,August,2026-08
995,2026-08-22,Desconocido,desconocido,11.0,39.94,3.23,plin,si,5.0,425.15,mucha cola para pagar,2026,8,August,2026-08
996,2026-08-24,Atún,abarrotes,7.0,24.21,20.41,tarjeta,si,3.0,173.42,muy buena variedad de productos,2026,8,August,2026-08
997,2026-08-25,Fideos,abarrotes,5.0,25.52,0.0,yape,si,5.0,104.72,ofertas interesantes y personal amable,2026,8,August,2026-08
998,2026-08-27,Aceite,abarrotes,5.0,10.71,18.96,tarjeta,no,2.0,43.4,los precios no coincidían con la etiqueta,2026,8,August,2026-08
999,2026-08-29,Detergente,limpieza,7.0,37.15,9.8,efectivo,si,3.0,234.57,excelente atención y encontré todo lo que necesitaba,2026,8,August,2026-08
1000,2026-08-31,Fideos,abarrotes,10.0,23.19,21.36,efectivo,no,4.0,182.37,buenos precios y productos frescos,2026,8,August,2026-08
522,2024-06-07,Leche,lácteos,1.0,6.23,0.0,plin,no,3.0,5.07,excelente atención y encontré todo lo que necesitaba,2024,6,June,2024-06
738,2025-06-10,Aceite,abarrotes,3.0,15.43,7.12,yape,si,3.0,42.99,mucha cola para pagar,2025,6,June,2025-06
741,2025-06-15,Gaseosa,bebidas,3.0,14.41,22.46,efectivo,si,2.0,33.52,ofertas interesantes y personal amable,2025,6,June,2025-06
661,2025-01-30,Leche,lácteos,7.0,21.0,24.56,yape,no,1.0,110.9,faltaban varios productos básicos,2025,1,January,2025-01
412,2023-12-02,Huevos,abarrotes,1.0,23.01,3.73,efectivo,no,3.0,8.92,muy buena variedad de productos,2023,12,December,2023-12
627,2024-12-03,Aceite,abarrotes,14.0,16.25,13.54,efectivo,no,2.0,196.7,la compra fue rápida y ordenada,2024,12,December,2024-12
514,2024-05-24,Gaseosa,bebidas,11.0,20.69,17.45,tarjeta,si,3.0,187.88,había productos vencidos en el estante,2024,5,May,2024-05
860,2026-01-04,Gaseosa,bebidas,7.0,8.03,16.67,plin,si,2.0,46.84,ofertas interesantes y personal amable,2026,1,January,2026-01
77,2022-05-10,Aceite,abarrotes,7.0,36.0,17.42,plin,no,4.0,208.1,faltaban varios productos básicos,2022,5,May,2022-05
637,2024-12-20,Huevos,abarrotes,5.0,15.18,21.08,desconocido,desconocido,5.0,59.9,mala atención del personal,2024,12,December,2024-12
974,2026-07-17,Desconocido,desconocido,14.0,24.11,10.24,efectivo,no,4.0,302.98,mucha cola para pagar,2026,7,July,2026-07
939,2026-05-19,Azúcar,abarrotes,13.0,20.52,0.18,efectivo,no,4.0,266.28,faltaban varios productos básicos,2026,5,May,2026-05
281,2023-04-23,Huevos,abarrotes,11.0,8.88,2.92,desconocido,no,3.0,94.83,había productos vencidos en el estante,2023,4,April,2023-04
884,2026-02-14,Leche,lácteos,1.0,23.01,13.92,efectivo,si,1.0,1.61,había productos vencidos en el estante,2026,2,February,2026-02
762,2025-07-21,Fideos,abarrotes,7.0,44.42,0.0,yape,no,1.0,256.84,la compra fue rápida y ordenada,2025,7,July,2025-07
320,2023-06-28,Pan,panadería,11.0,28.46,0.0,efectivo,desconocido,1.0,240.81,ofertas interesantes y personal amable,2023,6,June,2023-06
